mass,coord_x,coord_y,coord_z,velocity_x,velocity_y,velocity_z
0.5309279,-0.2295865,-0.5043250,-0.3803222,-0.1201871,-0.3021325,-0.6112720
0.0575284,-0.6994049,1.1569217,-0.5237337,0.4810842,0.8636382,0.3062243
-0.8706591,0.6021041,-1.2237467,-0.0163543,-0.2524671,-0.6874087,-0.9811351
0.8072342,0.7417119,-0.2507562,0.3150830,-0.3107803,-0.8497204,-0.6588983
0.6799854,0.5119934,0.1391683,-0.2209730,-0.4383334,-0.8093936,-0.8637728
0.4414794,-0.1372634,-0.8500146,-0.5899103,-0.0514746,-0.7499408,-0.1778382
-0.5703903,-0.4652853,-1.2474440,-0.9244668,0.8420352,-0.7516564,-0.9668362
-0.4104320,-0.7100461,-0.8349043,-1.0825300,-0.5419639,0.2261326,-0.9586650
0.1472558,0.4301980,-0.1544126,-0.6536819,0.1075720,0.9263016,-0.9618456
0.6692386,-0.8804008,-0.9759502,0.4155810,0.0053818,-0.3006632,0.6097260
0.9539073,-0.0190573,-0.7879760,-0.6452482,0.0630933,-0.4397262,-0.0575324
-0.0948715,-0.0066065,-0.0105386,0.9404469,0.3695524,0.0276600,0.8914986
0.8275884,-0.4311045,0.5904675,0.3758867,0.6302050,-0.6847298,0.8020853
-0.2622231,-1.0791883,0.3475508,-0.3341174,-0.6415203,-0.9853786,0.5177336
0.3638616,0.0456355,0.4071334,0.6684110,0.6633543,0.5593473,0.7012858
-0.2735524,-0.9162608,-0.0465544,0.6947123,-0.0717614,0.6193848,0.1262726
-0.7022091,-0.4025358,-0.0069265,-0.8245081,-0.0991625,-0.0493953,0.1002235
-0.4689575,0.5195984,-0.2264169,0.6067371,0.5074468,-0.2574514,0.6758350
0.8659264,-0.0072658,-0.1459173,0.0035665,0.4711282,-0.6789718,-0.4524432
0.1344825,1.3803750,-0.8048582,1.1071824,0.9999967,-0.1074041,0.4925061
-0.0717648,-0.4085067,-0.0629464,0.4017287,0.1590255,0.6365498,0.3514054
-0.9401370,0.0136689,-0.3714019,0.0207681,0.8530294,0.3539377,0.8597250
0.3604761,-0.9766843,0.4001243,-0.0455021,-0.1463436,-0.2708715,-0.5438094
-0.6752154,0.0154228,0.1300422,0.6193651,-0.0694678,0.2525899,0.3201971
-0.0694712,-1.0262311,0.0284442,0.9011577,-0.3428333,0.4314818,0.0847900
0.8161923,0.3956246,-0.6198926,0.6095360,0.6551861,-0.1121756,-0.5330392
0.5082154,-1.0891129,-0.2421909,-0.5837613,-0.6617515,0.8622458,-0.9049059
0.1919049,-0.0878603,-0.1711991,0.5046672,0.6415310,0.5550320,-0.0240436
-0.4279368,-0.2159740,-0.6494185,0.6832686,-0.0471920,0.1088567,0.3613560
0.6099746,-0.1554767,-0.6126837,0.5772773,0.6083701,-0.1176585,0.3022221
0.2635562,0.2761297,0.3171175,0.0920034,-0.9880720,-0.9041312,0.6404632
-0.6498235,0.7328596,0.3789786,0.5714665,-0.4505112,-0.7131579,0.0587709
-0.8089802,0.6666216,-1.2998335,-0.6040797,-0.3505039,-0.6691191,-0.7343250
0.6023041,0.9297744,0.1636198,0.0315015,0.9800761,-0.9268229,-0.3615544
0.5884461,-0.1816391,1.2955949,0.1638894,-0.2743156,0.7098507,0.6237741
-0.2623876,1.1876361,0.2641345,-0.0972759,0.7638339,-0.0002053,-0.3701296
-0.6866773,0.3508920,1.0503255,-0.3619449,0.1285108,0.7233685,0.2674254
0.7780070,-0.6987579,0.6131674,0.1766063,0.4939870,0.1601315,-0.4074101
0.4740630,-0.1722779,0.3168871,0.5197649,-0.8111728,0.1717031,0.9145116
-0.0854884,-0.2748094,0.4395475,0.5220815,-0.3127268,-0.1974772,-0.2600871
-0.5488929,0.8467945,0.3989955,-0.1011841,0.0889543,0.0584245,0.2687724
-0.7825348,-0.3001857,-0.9291535,1.1833639,-0.1639576,-0.9307018,0.3757833
-0.6699706,-0.0392011,1.0680789,0.7373918,-0.5372618,0.1994087,-0.1333984
-0.3484347,-0.5025561,-0.5591877,0.6751772,0.2526656,-0.6806013,0.2182008
0.9399388,0.0840409,1.1220623,-0.5312177,-0.0757609,0.3278971,0.1554757
-0.9868066,-0.5296211,-0.5955287,-1.1562769,0.1681145,-0.0395542,-0.7738692
-0.9958431,-0.3406691,0.8870569,-1.0966741,-0.7408263,0.5702873,-0.8617213
-0.2780881,-0.1599005,0.3978772,0.3432547,0.1408077,0.7859935,-0.0604459
-0.6065266,-0.7809507,-1.2843099,-0.8043580,0.2273138,-0.8841313,-0.2755419
-0.8484471,0.8588106,0.5320244,-1.1375506,0.8300873,-0.6958181,-0.6045952
-0.0017982,-0.0881863,-0.7667405,0.1706314,-0.7056282,-0.7765503,0.3365452
-0.4464545,0.5754530,0.2146765,0.0999247,-0.4365669,-0.5202957,-0.3510653
0.7042409,-1.0487585,0.9616109,-1.1867241,-0.6289101,0.7462437,-0.5688736
0.5984036,1.0150521,0.1733437,1.2073089,0.3058783,0.0355184,0.9147028
0.1359656,0.1418646,-0.7240697,-0.7975704,-0.3956719,-0.0683569,0.1365262
-0.1013001,0.1295075,-0.0529809,0.3160965,-0.0511700,0.9478953,-0.2722972
0.5122631,-0.7257513,0.3592001,0.3736129,-0.3067027,-0.0348738,0.3142182
0.0643871,-0.5018895,0.6958101,-0.6308358,-0.4265175,-0.0990710,-0.5872527
0.8793607,1.0745215,-0.8537720,0.0900731,0.2761477,-0.3624424,0.1494936
0.8804758,0.4313472,-0.8344352,-0.6051134,-0.2757064,-0.2409087,-0.7685789
0.6731236,-0.2257202,-0.3729950,-0.1136680,0.1345861,-0.6642386,-0.5981094
0.8278834,-0.1929835,0.9468353,0.1698011,-0.9877424,0.4614532,0.5550612
-0.4142600,-0.9882033,0.6154377,-0.2946852,-0.7011703,-0.7047415,0.4804270
0.5749774,-0.3161755,-0.4121096,0.0727676,-0.4979832,-0.0840595,-0.7653710
0.2263104,0.3660412,-0.3213627,-0.5581557,-0.6179818,0.4251740,-0.9151794
0.5166043,0.7918464,-0.9118801,-0.0371331,0.0618231,-0.7971802,-0.7632418
0.0740807,0.1776010,1.1716323,0.2222810,-0.9733446,0.7596279,-0.8750785
-0.6745149,-0.9512617,0.2229829,1.0784198,-0.0122975,-0.7647309,0.3559158
0.4897193,0.0643303,0.1188423,0.0237614,-0.1737587,-0.9434052,0.6154635
0.2082596,0.6031209,0.2937812,-0.7404606,0.2427043,-0.8130048,-0.9306484
-0.6954726,-1.0831419,-1.1449245,0.3978232,-0.9459119,-0.9020708,0.0384289
-0.9192565,1.3137780,0.0476997,-0.9404262,0.9124438,-0.2313011,-0.6933089
-0.0998538,-0.4184430,0.7891832,-0.5571877,-0.8448223,0.2531515,0.1058952
-0.0185810,0.2055037,-0.5678192,-0.8530491,-0.2084849,-0.5783572,-0.0854576
-0.9657806,-0.3921354,0.1288960,-0.3025763,-0.0015469,0.2900038,0.7173549
0.0525411,0.5106782,0.2153506,0.4030416,0.2454902,0.9191341,0.5395132
0.1579340,0.0337337,1.1006089,-1.2179484,0.6918011,0.5088112,-0.5520543
0.8469788,-0.7021825,0.1914405,-0.1625639,-0.9282910,-0.7248003,0.0180763
-0.1367759,-0.1504176,0.8908745,0.0155387,0.3054805,-0.0834874,0.2361903
-0.6960664,-0.4962591,0.3082097,0.1013546,0.5944493,0.7093290,-0.5102406
-0.1600605,0.2866116,-0.5329878,0.5258493,-0.6837038,0.8754771,-0.9440464
-0.9919027,-0.0425863,-0.9672307,0.6968138,-0.8537490,-0.9422598,-0.3165262
-0.7820399,-0.6521679,1.0186348,0.5704980,0.0297823,0.6341686,0.9786278
-0.6647372,-0.5707191,-0.2010003,0.1370321,-0.2428024,-0.8316367,0.9956712
-0.6483530,1.1307691,-0.7572168,0.2863162,0.5061555,-0.4852966,0.1894599
0.8224516,-0.2225850,0.6200704,1.1733605,0.7744688,0.7493129,0.6856250
0.9207199,0.3770503,-1.0955768,-0.7513883,-0.8600070,-0.9293513,0.2198641
0.1697752,0.3325662,-0.0948531,0.0771554,-0.7445014,-0.5866899,-0.8557656
0.0126963,-0.6886430,-1.0474259,0.1423085,-0.5406342,-0.3746637,-0.4440702
0.9655212,0.4051495,0.7407913,1.0972335,0.5302203,-0.0091966,0.6185217
0.3046890,-0.4862995,0.6407698,0.4074534,-0.4528307,0.6732454,0.3640889
-0.3128377,0.9682490,-0.0248245,1.0379246,0.4487115,0.7824450,0.3619756
0.7042102,-0.9155298,0.8292673,-0.7424688,-0.2225716,0.6461157,-0.9187502
0.2367942,-0.5228017,-0.6715359,0.1974599,0.4114916,-0.6174306,-0.0097117
-0.0582881,-0.0698827,0.0652883,-0.5176927,-0.8865110,0.9129567,0.4718099
-0.3393416,0.7512503,0.0458248,0.4501990,0.3300962,0.4198518,0.2047583
-0.2211922,0.4013226,-0.8967937,-0.4170191,0.3980517,-0.9270561,0.1999245
-0.8245199,1.2143146,0.7403506,0.2195696,0.9905115,0.9183540,-0.3854101
0.4020032,-0.3619288,0.2117229,-0.8612266,0.6742963,-0.7863117,-0.4098839
0.7877853,-0.5169311,-0.9891613,-0.1534241,0.7128471,-0.1021754,0.7962643
0.0429434,-0.4223371,0.2849008,0.4741367,0.5199730,0.5677564,-0.6952308
-0.0819752,0.8205811,0.3976274,-0.1536055,0.3597599,-0.2141320,-0.4942207
0.3502715,-0.2932045,-0.0170071,-0.1997301,0.0051454,-0.2747526,0.0959898
-0.3205583,-0.0282739,1.0601214,-0.5749373,0.0655807,0.7480317,-0.0843294
-0.2215721,-0.3723767,0.0684139,1.1429324,-0.0364671,0.7129575,0.6431224
-0.5164940,0.2414211,1.1741859,0.1490484,-0.0785857,0.4525853,-0.5049644
-0.7188258,-0.7902075,-0.4385931,0.3233053,-0.0573246,-0.8788158,-0.6162797
0.9478209,0.2391153,0.5626175,-0.3254933,0.7853674,0.1658159,0.0944896
-0.1490518,0.1936997,-1.1287904,0.8547502,0.5597042,-0.2779048,0.4507474
-0.4767630,-0.2070642,0.1147504,-0.2891202,0.7157667,0.0417614,-0.5917264
-0.3628190,-0.6392542,0.3553716,-0.3067442,-0.2671999,0.9041243,-0.4501991
0.6754755,-1.0388201,-0.3598633,0.2485759,-0.1282598,-0.5867687,-0.7494410
-0.3428924,0.3254950,0.5226527,0.5767709,-0.5071051,0.3552089,0.1374317
-0.9474009,-1.1665157,-0.0707963,-0.1328745,-0.4876432,0.6820488,0.5825790
-0.7718766,-0.1671112,0.9379326,0.2571343,0.2181569,-0.1058381,0.7836597
0.9509571,-0.2899166,-0.5330488,0.7512982,-0.1764052,0.2669818,0.2497290
0.6953350,0.8098443,0.4229569,-0.2173081,0.2592603,-0.1546634,0.8604983
0.7521552,-1.1605293,0.2909845,0.4950486,-0.7221506,0.5861090,-0.6194097
-0.2097938,0.7641423,1.4401793,0.4601464,0.9919682,0.9540220,0.8836341
0.2101251,0.1714192,0.1676708,0.0548396,0.6464702,-0.9992456,-0.2124853
-0.5299350,0.2417111,-0.6939900,-1.0756789,-0.0520507,0.5375317,-0.4821574
-0.7927904,-0.8254261,-0.4335231,1.3414246,-0.4165862,0.3762708,0.7641190
-0.1387367,-0.4223514,-1.3013527,0.4863678,-0.7694622,-0.8921212,-0.3302009
-0.7774942,-0.9830560,-0.8362026,0.2294877,-0.0899152,-0.7792730,-0.4062870
-0.4434450,-0.5339101,0.5904638,0.1226300,0.4892176,0.4184715,0.1920201
-0.5628331,0.1254389,0.2539645,-0.5537524,0.3388715,-0.9117966,-0.3962588
0.9222853,0.1779011,-0.8758541,-0.4989418,-0.5731459,-0.4874303,-0.5649820
-0.3426082,-0.5383770,0.4339422,-0.4638378,-0.3176506,0.6582503,-0.6874714
0.5924342,0.4292066,-0.4500239,-0.7632073,-0.8995413,-0.7125306,0.1756092
0.5896764,0.5369139,-1.0936249,-1.1375464,-0.3380561,-0.9225082,-0.3287803
-0.9991847,-0.5192196,0.5963720,0.7764255,0.6301695,0.6428213,-0.2933509
-0.9429764,-0.9566896,-0.2350908,0.0115721,-0.2241604,-0.7535158,0.5943133
0.4581889,1.2965926,0.8133848,0.1504293,0.7837118,-0.1869165,0.1996123
0.8841707,0.0037996,-0.7533548,0.7241924,-0.1935064,-0.2571494,0.5006902
0.4684374,-0.1866388,-0.6046561,0.6654295,-0.0139623,0.4468708,0.3923533
-0.3837929,0.2122334,-0.7806617,-0.1329458,0.2450831,0.2406696,0.3876463
-0.9790773,0.6830981,-0.0736398,0.2439787,0.3918884,-0.1111987,-0.4702653
0.1756002,0.6031049,0.2816303,-0.1734204,-0.1975625,-0.8954317,-0.4663823
0.6089312,0.1812996,-1.3625817,-0.1493209,0.6677613,-0.7937821,-0.4533787
-0.3462010,0.5244797,0.4579623,0.7416250,-0.2572191,-0.9620229,0.9432369
0.9878639,0.1615469,-0.0126953,-0.7472635,-0.2341995,-0.6871573,0.4878982
-0.8423111,0.1534083,-0.6088783,0.0298189,-0.0964712,0.7469798,-0.6069402
0.7059664,0.7010316,-0.0928295,0.0110305,-0.3010329,-0.0390144,-0.6077340
-0.6332716,0.0773494,-0.1221817,-0.3342057,-0.1797078,-0.1221380,-0.7094665
0.5630730,-0.4869182,-0.4839032,0.8307986,-0.8055142,0.5646538,0.5597236
-0.0397137,0.9170680,0.0802493,-0.1563928,0.0791404,0.0652548,-0.5487358
0.9826692,-0.3558743,0.2298248,0.6904029,-0.3362172,0.7710017,0.0035331
0.3627499,0.1815826,0.0631426,0.6044815,0.8991907,-0.6653135,-0.2499943
-0.2805171,-0.2232576,0.1776941,-0.3006974,-0.8716125,0.2743098,0.8334930
-0.6771268,-0.3028062,0.1136362,-0.0162732,-0.2835400,-0.5591615,-0.5988653
0.7956004,0.1652576,0.2007604,1.0117230,-0.6816721,0.6967230,0.4669054
-0.0178893,0.0675808,-0.0964428,-1.1179695,-0.8002881,0.8662376,-0.9256611
-0.9010974,-0.5923402,0.2567866,-0.1311435,0.4134725,0.8648839,0.1009415
0.5418601,0.6282727,-0.4017402,0.9386788,0.9781573,-0.6723490,0.1478928
-0.3053828,-0.5942197,0.2497408,-0.8755373,-0.7254173,-0.5985736,-0.7315127
-0.4070894,-0.6189133,0.3383089,1.0349634,0.5658741,-0.7941688,0.9198819
0.7655860,-1.2914361,0.9035026,0.7059253,-0.7270072,-0.1814346,-0.3171259
0.6864654,0.0947708,0.6429400,0.2748547,0.8226430,-0.2817500,0.0930588
0.8008003,0.4530962,-0.3640578,-0.5117648,0.8143904,0.7899792,-0.0143648
-0.9110268,-1.1638157,0.2488804,-0.6896640,-0.7104449,-0.0104847,-0.7430949
0.8554292,0.3290543,-1.2377096,0.8637670,0.2674152,-0.8289922,0.4855038
0.5404080,0.3260846,-0.3555245,-0.0455271,0.6730226,0.9521935,-0.5448011
0.4956657,0.0286157,0.9428613,0.6924077,0.7163446,0.7892095,0.7918836
0.5307350,0.9644850,-0.7066607,0.2705044,0.7705944,-0.9683586,-0.6984080
-0.9398505,-0.3705918,-0.5738611,1.1838762,-0.7834969,-0.2647160,0.5365938
0.4839183,0.3542242,0.1173354,-0.3500738,0.8958651,0.1904755,-0.7488002
0.5688876,0.5492252,-0.6662733,-0.2549371,0.8131125,-0.7453434,-0.6389806
0.5294571,-0.6446074,-0.8818852,-0.0998578,0.6230546,-0.0695782,-0.3200998
0.3936490,0.4536734,0.2514869,0.6384865,0.9832200,0.5399892,0.3693773
-0.8002769,-0.6339428,0.3700053,0.5376249,0.1815650,0.9280686,-0.2920322
0.0774301,-0.2508492,0.2919509,0.0017535,-0.7387869,0.6655666,0.7108711
-0.9256744,1.4022691,-1.3157127,0.4357697,0.9640890,-0.7752066,-0.3360253
0.5871437,-0.2861454,0.0065587,-0.3019117,-0.8827215,-0.6746328,-0.5654088
-0.8995016,0.4356722,0.6589384,-0.2078464,-0.8593703,-0.2900605,0.9838630
0.3221948,0.0162845,0.0173302,-0.5774035,0.7565523,0.6509985,0.0459427
-0.9822345,0.4349592,-0.3288338,-0.5599728,0.2367880,-0.1712959,0.6958737
0.2008771,-0.3421461,-0.2882905,0.1724275,-0.7912872,0.7037234,0.7688135
-0.6740088,-0.5236869,-1.2929100,-0.7101539,0.8944470,-0.9926268,-0.2732888
-0.9649233,-0.1050266,-0.0882234,0.7357192,0.3553209,0.4024050,0.7568964
0.1118734,-0.2616122,0.0826654,0.2405034,-0.6300315,0.5596527,0.2217300
0.6067566,-0.3907156,0.0563298,0.1054610,0.4418544,0.2774521,0.5956545
0.6505672,-0.0136914,0.6484037,0.6780821,0.0102661,0.5678728,-0.5969520
-0.0952870,0.2215252,0.5499259,-0.4116795,-0.7074413,0.8403333,-0.7029388
0.6478796,-0.1091908,-1.0176455,0.2044489,-0.7038582,-0.1432035,0.8893918
-0.3338897,-0.6811475,-0.3745156,-0.6868820,-0.1951939,-0.9712746,0.0805006
-0.7533396,-0.0501459,-0.8035336,1.3341184,-0.7126470,-0.9593768,0.8737859
0.2976191,0.7003676,-0.5198696,-0.7266071,0.1837419,0.4065931,0.1421219
0.4763006,-0.0082412,0.6857529,0.5661469,-0.5103353,0.4931406,0.8839332
-0.2141936,-0.7668701,0.7155473,0.8143099,-0.2336137,-0.1155533,0.7247837
0.5711924,-0.4771533,0.0460042,1.1753926,-0.7806503,0.4814395,0.7150803
-0.4932972,0.5873417,1.0217150,0.3076483,0.1305586,0.8657000,-0.9933459
-0.6856995,0.0319028,-0.0572446,0.7479926,-0.4807807,-0.4120409,-0.0852188
0.0088840,-1.2033814,-0.4152663,0.9179946,-0.5689633,-0.4279607,0.2466072
0.1974230,0.1413148,0.3597285,-0.4381503,-0.6303418,0.7766752,-0.4135320
-0.4109921,0.1482038,-0.2532437,0.0457269,-0.2198225,0.8904145,-0.0999674
0.9107362,0.7703182,-0.5655818,-1.2671441,0.0284075,-0.9445373,-0.9843623
0.5476267,-0.4943172,0.2949857,-0.7678877,-0.2754787,0.7291334,-0.6487987
0.1555580,-0.3199981,0.3824084,-0.5862223,0.7576587,-0.4308006,0.1215963
-0.8726832,-0.3521301,0.2128710,0.1223424,0.6039895,-0.9903873,0.8120354
-0.6158330,1.2280970,0.0214453,-0.9451277,0.6561415,0.6187546,-0.4800602
-0.3154511,0.3330373,-0.2314249,-0.8734825,-0.6823610,0.4659965,-0.2113135
0.0421604,0.4432805,0.0087360,-1.0269315,0.4963025,-0.2623038,-0.4493006
0.2539611,0.6332808,0.8624762,-0.0699206,0.6527703,0.3803600,-0.9023973
0.2567598,0.5349729,0.7204918,1.1088411,0.2899997,-0.3782939,0.9358299
-0.0538588,-0.3021994,-0.5485576,1.0621231,0.9146781,-0.0086527,0.8628659
-0.7676829,-0.2164192,0.0472723,0.5105759,0.6524736,0.7914401,0.4721959
0.1487759,-0.0528474,-0.6295084,-0.2052551,0.8360320,0.6951909,0.7840151
0.4888023,-0.1916873,1.2772444,-0.5611932,-0.5344765,0.7912560,-0.6135111
0.7555233,-0.7603265,-0.7886382,-0.6321582,-0.3465771,-0.2219114,-0.6676453
-0.4318990,0.3828253,-0.8813922,-0.6621347,-0.7732204,-0.1532270,-0.9251044
0.8792530,-0.2781123,0.8320851,0.2434120,0.1673496,0.5699867,0.4307661
0.0033816,-0.0644582,0.2629805,-0.3889436,-0.6592715,0.0963991,0.2377460
-0.1937480,0.0379635,1.0975113,-0.3065044,0.3006171,0.9465538,0.2634398
0.9540399,-0.5283185,0.9913012,-0.3165794,-0.5059218,0.7910150,0.3225590
-0.2791423,-0.2242109,0.3697281,-0.0858190,0.2760012,-0.0554538,0.6281399
-0.5566493,-0.0956122,-0.3042503,0.9161904,0.7797105,-0.7263128,0.9389162
-0.8795611,-0.0010432,0.0771107,0.1709240,-0.7422588,-0.1991028,0.4884663
0.5583583,-0.0165026,-0.5742435,0.0296677,0.4720933,-0.6522995,-0.9654609
0.9661715,-0.9730312,0.2343750,-0.1694011,-0.2234964,-0.2454472,0.2871400
-0.9474952,0.3059148,0.4023730,-0.0328504,-0.7863680,0.9741859,0.9425879
0.9933424,-0.4431480,0.9105882,-0.8659828,0.6179593,0.0581663,0.0404723
0.8757005,0.6623204,-0.3306389,0.4072874,-0.3934856,0.2808446,-0.0535430
-0.9213923,1.0121753,-0.3499568,-1.0893184,0.7672607,-0.6619058,-0.2681915
-0.4562357,-0.0114799,-1.0139370,-0.3576684,-0.2082539,-0.0657716,0.0921246
0.0053780,-0.0134419,-0.0071794,0.0549714,0.1562874,-0.0837836,0.1125019
-0.2257532,1.3911083,-1.0060689,-0.8080494,0.8334461,-0.3180872,-0.9159940
-0.5600395,1.2584083,-0.4638073,-0.6997577,0.5913024,-0.9885409,-0.4366525
0.3585629,-0.4293463,0.4522083,0.6516242,0.4422003,0.3141044,-0.5014037
-0.7660536,-0.6732929,0.4034373,-0.1416529,0.1567473,-0.3745666,-0.7619550
-0.6869653,0.7996664,0.6023080,0.4558960,0.5160326,0.5035211,0.7372288
0.3494786,-1.2404710,0.7470835,0.4434431,-0.8518088,-0.1483023,-0.6919926
0.7394936,-0.0304881,-0.5453901,0.0982485,0.2127100,-0.8334892,0.0003839
-0.3450897,0.8450888,0.5438297,-0.5470528,0.7289482,0.0897011,-0.8718187
-0.1143045,0.8435259,-0.2753868,-0.1582639,0.2567843,0.7167732,-0.7139883
-0.2271832,0.4231588,-0.5545233,-0.4218365,0.4057282,0.8444752,0.9117346
0.5539194,-0.0241621,-0.7347082,-0.0108523,0.5593296,0.0910968,-0.6085304
-0.2279603,0.1267188,0.3372703,0.0848537,-0.2617772,-0.1091665,-0.6841931
-0.5328290,1.3283694,-0.6509055,0.1286651,0.6956691,-0.1897857,-0.4484032
-0.0475466,-0.0993717,-0.2319673,1.1490533,0.7472818,-0.1391511,0.8475658
0.1530100,-0.0939274,1.2488215,-0.7928995,0.4014970,0.9790423,-0.9996575
-0.0391734,-0.2659877,-0.2163558,0.8127754,-0.6722534,0.7836654,0.1598164
0.0659695,-0.4979850,0.9354284,0.4761435,-0.3449665,0.9196113,-0.1139930
-0.6492975,-0.1417680,0.0752101,0.3173687,0.2568133,-0.7247878,0.0284263
0.0040951,0.5567536,-0.3063619,-0.9108770,0.8413851,-0.3647076,-0.1359653
0.2428820,-0.0434284,-0.0075283,-0.3280044,0.6844739,0.2561892,0.9365751
-0.9877796,0.3970313,-0.1176012,-0.1161451,0.7143536,-0.4279853,-0.3886697
-0.6306130,-0.3976479,0.4648080,-0.7682870,0.2214519,-0.0650591,-0.9767544
-0.5217348,-0.1167397,0.5155036,0.8020943,-0.6537858,0.9276639,0.6394655
-0.8124007,-0.3483982,-0.3125615,0.7475753,0.1772912,0.3678772,0.6341901
-0.1382351,-0.0439730,0.4043429,0.3500730,0.6639211,-0.3328435,0.9521751
0.3782746,0.6045697,-0.9060720,0.4815359,0.7307974,-0.9391573,-0.5322489
-0.0477507,-0.4012477,-0.2376695,0.3869525,-0.7940632,0.5426686,-0.0871254
-0.4478490,-0.0130228,-0.4197397,-0.6751338,-0.9667111,0.0558401,-0.8297684
0.2105800,-0.5523902,0.9920154,-0.9544891,0.0477837,0.3751867,-0.0536698
-0.2882952,-0.8169004,0.1295109,-0.4911996,0.2815145,0.4620110,0.8376410
0.0123119,0.2821730,-0.7964126,1.1620975,-0.4813626,-0.2036111,0.3950757
-0.2754259,-0.2562477,-0.7619033,-0.2150370,0.8093901,-0.1397097,-0.9835246
0.8426790,0.5860548,-0.3177280,0.1160610,-0.6601523,0.9911286,0.1256039
0.3876314,0.5706449,-0.9428447,-1.3060051,0.4086585,-0.0295604,-0.8106844
-0.3098270,-0.0898975,-1.3068708,1.0360087,0.9553043,-0.6676512,0.6670462
-0.5260584,0.3626353,0.2471576,-0.0638638,0.4677953,0.3700720,-0.5247592
0.2771853,-1.1963905,-0.6690733,-0.2935743,-0.8535073,-0.3215768,-0.8268768
-0.5136595,-0.8125153,0.4840574,1.3606260,-0.9641330,0.3706613,0.9733082
0.4445255,-0.7721241,-1.2425864,-0.4467100,-0.2264485,-0.8104196,0.8371834
-0.2711443,-0.1527369,0.2874057,-0.0965462,0.6506670,-0.4336487,-0.5986869
0.1184622,0.5198166,0.0606889,-0.3465961,-0.8332143,0.3682700,0.5155118
-0.6867216,-1.0951836,0.6823169,-0.3635858,-0.2837550,-0.0126379,-0.3264092
-0.2478880,-0.7924157,-0.4483403,-1.1376951,-0.3008757,-0.1904772,-0.6686640
0.4726758,0.2596194,-0.4951048,-0.5963044,0.5210325,0.6727489,0.4043288
0.1716993,-1.1731374,0.6467389,-0.8669355,-0.8244765,-0.3178042,-0.3141910
-0.6576908,-1.4009558,-0.3537009,-0.1168091,-0.9028409,0.8899556,0.4552065
-0.1865958,-0.0050115,-0.9833547,0.9465925,0.2353412,-0.2243037,0.7621537
0.9344655,0.3773807,-1.2755049,0.7114771,-0.4156777,-0.7379910,0.6086729
-0.8946453,0.5216858,-0.0776764,0.5606619,-0.8261418,-0.1813564,0.5672154
-0.6506183,0.7764931,-1.0198038,-0.1346698,0.5513053,-0.5456549,0.3472785
0.6484644,-0.5448912,-0.2318741,-1.0244397,0.2216185,-0.0687177,-0.9726151
-0.5430402,0.8530786,1.2310539,-0.2092920,0.2921977,0.8830281,0.7985666
0.8765200,-1.3150640,0.1173599,1.1113415,-0.9202048,-0.5797588,0.2589288
-0.7463467,0.1087471,-0.1342716,-0.2496015,-0.2602757,0.0791687,0.2947259
-0.7089703,0.9724215,-0.1357508,0.6401744,0.8778145,0.4444894,-0.5986372
0.0994332,-1.0828528,-0.9621097,1.0303035,-0.9172497,-0.7817138,0.9478183
0.3749480,-1.2755113,0.8231974,0.3681397,-0.7536484,0.1536244,0.2333428
