mass,coord_x,coord_y,coord_z,velocity_x,velocity_y,velocity_z
0.4349078,0.2430984,1.1719201,-0.5984237,0.3612704,0.7572299,-0.9546735
-0.8475056,0.5640410,0.2440925,-1.3499333,-0.1607653,0.5315433,-0.8308704
-0.2811041,0.3591480,0.0248010,-0.1255471,0.7719055,0.2782723,-0.2615452
-0.5281658,-0.2038851,0.4332801,-1.2142491,-0.1834556,-0.7023126,-0.8801264
-0.5988778,-0.7717059,-0.0687915,0.6935004,0.1938374,-0.1836574,-0.2850568
-0.4448922,-0.8174283,0.1295649,-0.4058463,-0.7820038,0.7385905,-0.2268982
0.0572309,-0.1082016,0.3561796,0.6668028,-0.7566708,0.8278961,-0.2186477
-0.9847653,0.6031740,0.6719271,-0.6564889,0.9940112,0.3042423,-0.2871176
-0.1894445,0.9685817,0.2606526,0.2355316,0.7333037,0.8557932,0.0477078
-0.0728590,-0.2050101,0.5241103,0.0771742,0.2457083,-0.4770793,-0.8101490
0.4637046,-0.4726671,0.4155448,-0.8305323,0.5316448,0.9051843,-0.7029377
0.7749740,0.6527036,-0.1224746,0.4288469,-0.1607510,-0.4017783,-0.7227224
-0.1667399,1.1546620,0.4016181,0.5715628,0.5043937,0.8229159,-0.1445066
0.2376972,0.3541320,1.2361281,-0.5116187,-0.6491550,0.6658522,0.6470872
0.5965533,-1.0860859,0.7368830,0.3508545,-0.5497160,-0.2001088,0.5811934
0.9819288,-0.5758472,0.8565894,1.0304583,-0.5618441,-0.0433297,0.5471115
0.2774048,0.7835711,0.7316622,-0.5120942,0.4573560,-0.1854510,0.7544806
-0.0382503,-0.7044481,-0.6334388,-1.1184108,-0.6838258,-0.4868247,-0.6357148
-0.3329808,-1.1370720,-0.5644720,-0.5745114,-0.6321996,0.8483107,0.3238306
-0.1819156,-0.1751597,-0.2033364,-0.4215284,0.3532773,-0.2167203,-0.4430839
0.7914332,0.8873700,-0.4317651,0.1585895,0.2948420,0.9284168,0.1795031
-0.2478021,-0.0668186,0.2059625,1.1706443,0.3804308,0.5439577,0.9133946
0.6966051,-1.3247842,-1.0777940,-0.8227773,-0.7638395,-0.7109478,-0.3728031
-0.3960391,-0.9698538,0.8790519,0.0330745,-0.2144350,-0.1439486,-0.7779414
-0.8611577,0.8289723,-0.2795243,0.9298316,0.3792812,-0.1169975,-0.0008864
-0.3258769,0.0886118,-0.7650838,0.4964548,0.5543851,0.1126003,0.1402687
-0.0651840,-0.4865960,0.2193344,-0.3710556,-0.2863091,0.3313429,-0.0049546
-0.0501486,0.9992751,0.9088780,0.5417424,0.7577583,0.5732697,-0.0241424
-0.4566768,-1.0363520,0.6863615,-0.5116137,-0.9313476,0.9768909,-0.3875590
0.4479336,0.1955497,1.0066410,-0.6037561,0.6713127,0.7901713,0.5483776
0.2256978,0.1824363,0.0598010,-0.9435201,0.5593295,0.7423095,-0.2080652
-0.7269796,-0.0793237,0.9915910,0.1112137,-0.3059523,0.4092225,-0.2233158
-0.5481941,0.1883989,0.7277701,0.3337764,0.4118134,-0.0495420,0.6772946
0.4804658,0.3209701,-0.2596197,-0.0463727,0.7872423,0.9012902,0.0504559
0.4585550,0.4885790,-0.2574268,-0.3933645,-0.4057670,0.2874799,-0.1552335
-0.8464375,-0.4184897,0.8485421,-0.2486899,-0.8965582,0.4236815,0.6494547
-0.2025105,0.2406019,-0.9845222,-0.1284922,0.8153961,-0.8213193,-0.7555754
0.2272094,-0.3426175,0.5274464,0.0257124,-0.9435124,-0.7885451,0.6360745
0.8437299,-0.4851530,-0.1707875,0.7955543,0.8042066,0.2853642,0.9865376
-0.6015604,-0.1258395,-0.4346936,-0.4587059,0.6026335,-0.5319947,-0.0214150
0.7060753,0.7539822,-0.3448715,-0.1200050,-0.2754093,0.0541786,0.7528603
-0.4600132,-0.0861418,1.4567890,0.5046319,-0.6380022,0.9190042,-0.5251285
-0.5815146,-1.2479399,-0.9903162,-0.4555356,-0.7567959,-0.2025234,0.5645001
-0.9525893,-1.0893168,0.2422082,-0.5552226,-0.3443152,-0.6176583,-0.0021476
-0.7416817,-0.2786360,0.7786750,0.6983721,-0.2579662,-0.3955230,-0.5320415
0.4666245,0.6044124,-1.1701281,-0.6064860,-0.1084851,-0.7818964,0.7738075
0.2535127,-1.2291090,-1.0715088,1.1391039,-0.7324331,-0.6403748,0.9342134
-0.4892290,0.2770732,0.5235896,-0.4398021,0.2399426,0.0497513,0.0040321
0.8956274,0.0733132,-0.5089551,-1.2868843,-0.7175600,0.9783218,-0.8816607
0.0244738,-0.7964744,-0.5101439,-0.7600459,-0.7585454,-0.1928836,-0.5022904
0.1329695,0.1063842,-0.9683855,-1.0842777,0.1623280,-0.4798037,-0.9415197
0.4298949,-0.6017166,1.2383960,0.6900911,-0.9630767,0.4914074,-0.5011523
0.2768660,0.0277843,0.7552606,0.3357128,0.9732516,0.5047642,0.3264390
-0.7443085,0.0160286,-0.0396838,0.6657977,-0.9341150,-0.9689239,0.7712637
-0.6926605,0.2698987,-0.9607816,0.8537057,0.8634126,-0.4595095,0.8267913
0.0257406,0.5309409,1.3242538,-0.8462144,0.9405084,0.8779653,-0.6036986
0.9774317,0.8246389,-0.4058365,-0.0323069,0.9105313,-0.6019711,-0.5732090
0.8837829,1.0957332,0.8522334,-0.6507052,0.3858792,0.1980084,0.4196398
0.4517642,-0.2372771,0.4208418,0.8588104,-0.9327230,0.4598769,0.1994128
0.9306897,-0.9691062,-0.0180582,0.1624632,0.0610541,-0.0885244,0.4120657
0.0015625,-0.6311523,0.6601244,-0.4043602,-0.8411863,-0.2964838,-0.7667082
-0.9306550,0.1037140,-0.6332614,0.4994293,0.0043381,-0.5866871,-0.9073976
-0.6097827,0.5315256,0.3638147,1.1425244,-0.1595941,-0.2968542,0.6010852
-0.0923171,-1.2552828,0.2138489,0.2357738,-0.8366100,0.8267020,0.7948028
0.2244442,0.0019869,0.2144867,-0.6714942,0.5276185,0.0152357,0.2050008
0.6864322,0.6289008,-0.0125198,1.1102302,-0.1797032,-0.9016247,0.7089051
0.8246350,-0.9268082,0.9583809,-1.2567323,-0.8769904,0.3137498,-0.9431663
-0.0365845,-1.3931429,0.3871267,0.7258329,-0.8200818,-0.5415831,-0.2905291
-0.6566918,-0.7032314,-0.1401550,0.9646329,0.0232965,0.7111422,0.7937590
-0.4490849,-0.5510580,-0.2827142,-0.2660902,-0.5548704,-0.5629478,0.9931245
0.2654265,-0.4410152,0.9537996,0.2425183,0.0471158,0.5035372,0.3049138
0.1701255,-0.2656217,0.3715808,-1.3641399,-0.1658176,0.0196664,-0.9953606
0.0141006,0.8596842,-0.1766975,0.3199890,0.7632022,0.2183840,-0.0748389
-0.2135013,0.2574784,0.0777600,0.6247946,0.6559042,0.7176797,0.5747610
-0.8989662,-1.0001894,0.7028424,0.0947212,-0.3098404,0.2699151,-0.5434781
0.7372754,0.0688218,0.8230281,-0.0721284,0.5907391,0.1231831,0.0409418
-0.5750784,-0.5466849,0.4254268,0.3372383,0.6209328,0.7596915,-0.2035691
0.3841350,0.4318767,0.4418493,-0.5753433,0.9076018,-0.5594879,0.5080475
0.5635060,-1.1853455,-0.0918447,0.6800400,-0.6870762,-0.3493061,0.0310001
0.0030833,0.7676396,0.6120003,0.0642384,-0.3059387,0.2489576,0.6477596
-0.7151996,-0.8703638,0.0558426,-0.7159058,-0.4850098,0.7342825,-0.8512558
-0.8640770,0.2299985,-0.2214415,0.8654042,-0.5279504,-0.3332329,0.6906917
-0.6203486,0.2400150,-0.1604871,1.2470045,0.2654710,-0.7184525,0.6076972
0.5783948,-0.1413334,-0.7981927,-0.2576043,-0.1471496,-0.8737805,0.3218367
0.5469117,0.7488356,0.2987451,0.6024280,0.7473178,0.6582975,-0.4585658
-0.7376920,0.3358575,0.0078548,-0.1426245,-0.1134458,0.6353534,0.9182889
0.3586038,-0.4931791,0.5128414,1.0789615,0.4093997,-0.1922803,0.6814127
-0.3251293,-0.3999782,0.7530137,-0.8293614,-0.9784914,0.9278075,-0.1652565
-0.1256409,-0.7313724,-0.7803313,-0.9522387,0.4292041,0.1261765,-0.7470170
0.1765219,-0.6269987,0.0367150,0.8573616,-0.8229458,0.4845955,0.8370609
0.0636084,0.3309837,0.9375167,-0.9975535,0.4220695,0.3643306,-0.8395325
-0.1685307,-0.6972904,0.9073768,0.8861438,0.2613175,0.1309903,0.7596055
0.2828262,0.1152101,-0.5301860,-1.0535864,0.1128247,-0.2490708,-0.4215439
-0.4579712,0.7078940,0.1443672,0.7972407,-0.3384203,0.6258563,0.1573807
-0.1613661,-0.2743478,-0.1306626,0.5644687,-0.7695992,-0.2502084,-0.6755455
0.6524704,-1.2427905,-0.8516772,-0.0209205,-0.7138275,-0.6731977,0.9902797
0.5474900,0.2160881,0.4220026,-0.1759333,-0.4834097,-0.6557659,-0.0124985
0.6294150,0.0812978,0.2646560,-0.3835594,-0.0277311,-0.6026033,0.8899945
0.6338487,-0.9098944,-0.4317165,-0.8401558,0.1337049,-0.9581832,-0.6252752
0.3641057,-0.2555263,-0.2087702,0.2668338,-0.0942695,0.1841013,0.5005158
0.1919030,0.4952514,0.6111371,0.0242476,-0.0313038,0.2406806,0.5697092
0.4852865,0.4249537,-0.8812053,0.2577743,-0.3199220,-0.8768317,0.2861454
0.6523468,-0.7075269,-0.2121023,0.6655344,-0.4561819,-0.7764848,0.7586780
0.6775230,-0.7061979,-0.9503059,-0.4292689,0.0569403,-0.1674178,-0.9417952
0.9626709,-0.7195242,0.5834774,0.6015579,0.5275872,0.0495160,0.8939669
-0.5037166,-0.2722479,-0.0258805,1.0297066,0.8751112,-0.9791131,0.0962715
-0.4448107,-1.0236340,-0.3383048,-0.5455993,-0.3353798,0.5585568,0.4937316
0.2084383,0.3057742,0.4453157,0.3497564,-0.9525961,0.3858124,0.9275900
0.1043442,-1.1640663,1.2580510,-0.3221903,-0.7649219,0.5445154,-0.7784110
0.7626653,-0.4638550,-0.5948281,-1.1207925,-0.1157719,0.5792321,-0.7594814
-0.2406607,0.9722070,0.6963938,0.5755612,0.7441741,0.7192069,0.5220647
-0.5912056,0.3076824,-0.3501007,0.3688303,0.0598358,-0.7317941,-0.4968060
0.1072396,1.0902255,-0.8609271,-0.6491171,0.8724130,-0.5834212,0.2785989
-0.8925089,0.7386557,0.8080608,0.4347087,-0.4448743,0.6157439,-0.8708949
0.4393537,0.0925231,-0.2771690,-0.5446971,-0.2049052,0.7064137,0.5132216
-0.4607310,0.2773125,-0.4391727,-0.2692886,-0.2966155,-0.9489175,-0.4347038
0.7632203,-0.1940577,0.3181272,-0.0885183,0.9733068,0.4992741,0.0820438
0.8457198,1.3543280,-0.2089422,1.3648943,0.8769473,0.8608305,0.8233674
-0.5679270,0.3123502,0.6135216,0.4064866,-0.3284497,-0.6779039,-0.9298803
0.4666451,-0.7444262,0.3926551,-1.0170984,0.4541306,-0.3813725,-0.0460224
-0.8424849,-0.3357915,0.3131564,0.8163319,-0.0110016,-0.4122361,-0.2088047
-0.0376948,-1.4115185,0.4901807,-0.3113571,-0.9971089,-0.7661183,-0.2387641
0.8798383,-0.6196443,-0.6468595,-1.0964199,0.5712867,-0.4629244,-0.8166620
-0.7571630,-0.1969878,-0.3281421,1.0671815,-0.1123184,0.8367991,0.7153963
-0.6581878,-0.4820060,-0.7363019,-0.7906404,0.1251366,-0.8113523,-0.5799373
-0.8858649,-0.2918637,0.2535064,0.5186728,-0.1365503,0.0844970,0.8844653
-0.1336592,0.5249237,-0.2391470,-0.2247755,0.4130909,0.2303045,0.0580906
-0.0156223,0.5806566,0.4888713,0.1955631,-0.3734482,0.4948864,-0.0633032
0.5142334,0.7252424,-0.1871737,0.5337335,0.7871122,0.3214670,-0.6446271
-0.0877512,0.1533780,0.2687824,-0.4222037,-0.7134737,0.9866935,-0.8971757
0.1499760,-0.2340247,0.8037849,-1.1024339,-0.6104307,-0.3670091,-0.2375039
0.8026602,1.1786337,0.8515930,-0.7058359,0.6306754,0.0620153,-0.9857475
-0.7427728,0.0011953,0.2524706,1.0852137,0.8885874,0.6030424,0.6275061
0.6756995,-0.3581786,0.8620365,-0.1048853,-0.5653759,-0.2416854,0.6143323
-0.2788496,0.1531076,1.0693784,1.3148472,0.8161987,0.7044463,0.8874433
-0.7942320,-1.0621966,-0.6147976,-1.0938411,-0.7992675,-0.5294740,-0.2045338
0.8314079,0.0772631,0.1900527,-0.4813173,-0.9105570,0.7606680,0.8600959
0.9780303,0.0078202,0.7228436,0.2745689,-0.7117801,0.4704810,-0.7583218
-0.2771560,-0.7843024,1.1425942,0.6015539,-0.0261961,0.5731672,0.3151208
-0.2099974,0.5851388,0.6288158,-0.0021300,0.6150507,0.8525034,0.0041989
0.8157831,-0.2491850,0.6043556,1.0151041,0.8555708,-0.3906162,0.7358264
0.9450138,-0.2630666,0.6376841,1.2114301,0.7337624,0.0835242,0.5767740
-0.9780177,-0.5545943,1.1556834,-0.6607634,-0.2171990,0.6744628,-0.8111793
0.7566049,0.0102517,0.3571948,-0.1822032,-0.4747565,-0.2934945,0.5423782
-0.8597059,-0.4999713,-0.7803010,1.2577125,-0.1179615,-0.6537578,0.6032684
-0.2623908,0.1184649,0.3066028,-0.5145432,0.3256779,-0.0649831,-0.3943329
0.0594404,-1.1951836,-1.3171114,0.4945469,-0.4274537,-0.9991067,0.8262489
0.3553473,0.6368484,-0.7254238,0.4412321,-0.0770140,0.5190110,0.6585597
0.4482296,-0.8822218,0.5746949,0.8608245,-0.2154744,0.7475150,0.5446008
0.6665641,-0.8815517,-0.1086487,-0.5524285,0.0493830,-0.5130360,0.0867963
-0.6249390,0.6422414,1.1299160,0.1924632,0.4405220,0.8749045,-0.4840760
-0.9869318,1.1513741,-0.9792064,0.1085992,0.5511539,-0.6427575,-0.5196323
-0.5258601,0.4271384,-0.6911399,1.1778171,-0.8982300,0.3398652,0.5108931
-0.1137043,0.1779487,-0.3428245,-0.4686233,0.1811372,-0.7966368,-0.0429670
-0.7694797,-0.7535187,-0.5880256,-0.8743765,-0.8876919,0.7362927,-0.9599173
0.5528301,0.8546941,-0.4949031,0.5330561,0.4869951,-0.1018205,-0.0656863
0.0381490,0.3212598,0.6914853,0.7296194,0.1316755,0.5536087,0.4346584
0.2334455,0.3839009,-0.5539255,-1.0439571,0.9808540,-0.9989545,-0.3273991
0.1619912,-0.8482222,0.9663644,0.8915573,-0.1052640,0.6734632,0.9980929
0.0070441,0.4202329,-1.1647311,-0.8772395,0.0209532,-0.4058179,-0.8742276
-0.4920517,0.3662532,-0.2025300,0.5752918,-0.2522163,-0.5252324,0.0583863
0.8794590,-1.0106984,-0.2876579,0.2292274,-0.0781499,0.4385962,0.2326456
-0.0972959,0.7616674,1.1726866,-0.7067000,0.6440504,0.5348804,0.4572067
-0.4612136,0.0173934,0.7020363,0.0986826,-0.3819005,0.4934751,-0.8942953
0.6390527,-0.6223333,-0.6227419,-0.5064486,0.5800190,0.2915633,0.6930984
-0.6721973,1.1636851,-0.1262504,-0.6326551,0.7947071,0.2445295,0.3201662
-0.2834429,-0.7554900,-0.7181595,0.9612398,-0.8772326,-0.5419415,0.6839565
0.7668178,1.0935813,-0.0606053,-0.2686785,0.2012825,-0.4035372,0.8514347
0.8193821,-1.3212632,0.5514463,0.7611520,-0.8224047,-0.8113836,0.6054358
0.7576143,0.6034359,-0.1764561,-1.2682420,0.2465105,-0.9499810,-0.7073214
0.0412174,0.7833846,0.1956730,0.9462922,0.9776741,-0.8343433,0.3770359
-0.8995585,-0.5679584,-0.3379299,0.4536924,-0.3833459,-0.7978445,-0.8271365
0.8179365,-0.2571037,-0.4849828,0.6851960,-0.1114436,0.9814374,0.0957533
0.0661516,-0.5048296,0.2010508,-0.2216424,0.6502335,0.9997234,-0.0908172
-0.1032560,-0.7781135,0.1092142,1.2858316,0.3442907,-0.1852939,0.6957362
0.3219649,0.2824020,-0.3603458,0.5672397,0.6040781,-0.8662358,0.2896658
-0.7792678,-0.5968105,0.7059427,-0.6233371,0.1345382,0.4868274,0.6759874
-0.9769054,0.7874240,0.0082057,0.5457523,0.6383188,0.4729300,0.9130121
0.2885524,0.7338499,-0.6657766,-1.2530732,0.5223956,-0.9759437,-0.8767421
-0.1333136,0.2483251,0.7648759,-0.5058212,0.8191253,-0.1082340,0.6110578
0.4232033,0.2062551,-0.4176502,0.9852378,0.3614500,-0.6367472,0.6826044
-0.5040119,1.0092517,-0.0762420,-0.1767531,0.3183452,-0.8696675,0.6083289
-0.0433361,0.6412216,0.1931090,-1.0395271,0.0759158,-0.6564639,-0.5694873
-0.4016886,-0.5292291,-0.7598480,0.7918221,0.2063547,-0.6272355,0.6536491
0.0254800,-0.0904393,-0.1525778,-1.0050063,-0.7099394,-0.8345696,-0.9073811
0.6515106,-0.7819345,0.8421296,-1.0192095,-0.6212366,0.1338152,-0.3334187
0.6971086,0.1978523,-0.3269635,-0.3967335,-0.1325899,0.7962514,-0.1010112
0.9433259,-1.1065226,0.7711366,-0.9550451,-0.4926201,0.8832719,-0.9933648
0.7137346,-0.4836791,0.6227810,-0.1668365,0.5205669,-0.0750087,0.1878980
0.8106276,0.3999740,0.3083867,0.7669564,0.6191049,0.0557404,0.6096368
0.9978683,-0.5835923,-0.9482172,0.3693514,0.4537030,-0.4488716,-0.6512506
-0.6788868,-0.9090363,0.0363577,-0.8325227,-0.5128325,-0.4227605,-0.1939235
-0.0054526,-0.6812136,-0.4507900,-0.0679696,-0.2834520,-0.5270040,0.4474967
-0.7628851,0.1421920,0.0933506,-0.6973165,-0.5115911,0.9159117,0.5098805
-0.8924862,0.0522557,0.3173853,-0.4944383,0.1612074,0.3957355,0.8003589
-0.3850895,0.5939865,-0.6524678,0.0362552,-0.7057561,0.3968464,0.2004629
-0.2185887,0.6913841,-1.0838333,0.5180792,-0.5654026,-0.1807489,-0.5157592
0.1511453,0.1373644,0.7153040,0.6062612,-0.3097656,-0.4328679,0.4360027
0.1786432,-0.2896078,-0.5214160,0.4819270,0.4546958,-0.9345993,0.3915391
-0.3840967,0.6651360,0.3624013,-0.1857674,0.4080001,0.3410063,-0.8331624
0.7022439,-0.4061773,0.5542207,-0.8865373,-0.2880613,0.3738399,-0.7403860
0.1465362,-0.5642406,-0.4183488,-0.3593473,0.4853381,-0.3244079,0.6859418
-0.8244275,0.6056083,-0.3441413,0.1744019,0.7257681,-0.9321721,-0.3596272
0.1804639,-0.5695886,-0.8561835,0.8099571,0.5943648,0.2238098,0.0271810
0.0023649,-0.2838491,-0.0253218,-0.2012590,0.3026689,-0.4386808,0.1882641
-0.9853923,0.4992852,0.0437448,0.3905565,-0.8717499,-0.8082671,0.4588255
0.6135882,-0.5776504,-0.2218765,0.8608501,-0.8899507,-0.7332880,0.1433764
0.8358173,-0.9315770,1.1915804,-0.0773946,-0.5322315,0.8156610,-0.1873515
-0.9378667,0.3416142,0.8567544,0.4490514,0.6042870,0.0338482,0.7691070
-0.0930440,0.8603306,-0.3400043,-0.5370824,0.5303265,-0.5947508,-0.9172924
0.6585765,-0.1708639,0.3846835,0.3028268,0.4643072,-0.3136995,0.0613253
0.5743566,0.0967887,-0.3010721,0.1234014,0.2875525,0.9884508,-0.5735448
0.7553209,0.7259045,0.2785707,0.7584307,-0.1564174,0.0789333,-0.1180476
-0.5521305,-0.5332446,-0.0447255,-0.0069797,0.7079487,0.6084305,-0.7236108
0.2382752,-1.1809891,-0.1905880,-0.5186403,-0.3893381,0.9006300,-0.8309836
-0.9250308,-0.1430976,0.4478630,0.6790744,0.5399431,0.4350433,0.0594996
-0.1725045,0.5372972,0.3484841,-0.7170486,0.2276059,-0.2749416,-0.5997293
-0.9288116,1.2623765,0.7488648,-0.0440000,0.9167730,0.9332824,0.8738836
0.6247216,0.8194079,-1.0950421,0.2429211,0.5553926,-0.4906303,0.7598485
-0.8339455,-0.5915351,1.0084667,-0.3138011,-0.0030697,0.1592064,0.8903494
-0.4631267,-0.8968776,-0.3322493,0.8379609,-0.9822561,-0.5641963,0.9471853
0.2453498,0.1432892,-0.3377041,0.7343370,-0.0351462,0.6296790,0.8355963
-0.1183733,0.6152971,1.1393565,-0.3089785,0.1046742,0.8597527,0.3693452
-0.3399332,-0.7413161,0.1582226,-0.1403064,-0.2208779,0.0580584,0.0671450
0.7760524,-0.8769791,0.4111662,-0.3484274,-0.1884854,0.9073433,0.6772946
-0.1707414,-0.4048481,1.1104485,-0.7298169,0.5040091,0.9719357,0.3911467
-0.5311371,0.6839019,0.1948544,0.7789094,0.1645762,-0.0637773,0.8568380
-0.7307496,-0.1214760,-0.0961284,0.3070364,0.1650977,-0.6446232,0.7554386
0.9442198,0.7287855,0.2126225,0.2368717,0.6307001,0.7800779,-0.9668021
-0.5577853,0.2027052,0.8779786,0.4445144,-0.9694318,0.3349724,0.3460815
0.5345774,0.2611690,0.2192137,-0.8195936,-0.0914771,0.9639710,0.3539299
-0.9269010,0.2482783,-0.0707567,-0.5218176,0.6961691,-0.5630490,0.2716666
-0.1387332,-0.6047909,0.4519495,-0.4316341,-0.7942369,0.8496888,-0.4742413
0.8364631,0.7883598,-0.8063185,-0.4462467,0.3171879,-0.7305508,0.5501510
0.3477561,0.5600876,0.2129629,-0.1747797,-0.0886703,0.6334608,-0.1142263
0.8198526,0.3462450,-0.5350595,0.5106027,-0.5023745,0.4504714,-0.7646990
-0.8062054,0.7272974,0.2740044,0.4853355,-0.3202498,-0.4659272,0.8605480
-0.1144867,-1.1094729,-0.6410607,-0.2776957,-0.9864717,-0.0547366,0.0006542
0.3307161,0.1242797,-0.2256758,-0.0411250,-0.1808658,0.4470378,0.5608058
0.7304639,-0.0805363,-0.7102790,0.7719504,-0.3220697,-0.3137169,0.4432681
0.1755558,-1.3511573,0.7713377,0.0815564,-0.9758232,0.1855367,-0.5755881
-0.2960730,0.2712955,-0.8794059,0.2451490,-0.8966289,-0.3287333,-0.6885832
-0.8831006,0.5321508,0.7435098,0.0106598,-0.1687572,0.8628763,-0.8739121
0.6503770,0.0051205,0.2536305,0.3464192,-0.6095873,-0.8665267,-0.0688426
0.0683430,-0.2019882,-1.0990775,-0.4494769,-0.0434893,-0.9470055,0.6132493
-0.0193125,0.2176020,-1.3010300,0.8216426,-0.0418591,-0.6773790,0.2740549
0.0615120,-0.2009033,0.5342444,-0.0085750,-0.3895822,-0.1024572,-0.3739730
0.4416605,-0.7044137,-0.5283802,-0.1715230,-0.9296667,-0.5609913,-0.5271215
-0.5392540,-0.2313993,0.7932661,0.9155835,0.3922383,0.7784612,0.7729878
-0.6512510,0.8664496,0.5981861,0.3364624,0.0699871,0.4238983,0.0140511
-0.9718721,0.6167243,-0.2751052,-0.2763342,-0.2595930,0.8735777,-0.7319486
0.3508247,0.0368901,0.2171751,0.2347467,0.5315396,0.6461934,0.8845229
0.6018728,-1.0859571,-0.2618800,-0.6415275,-0.3423159,0.7614371,0.5917078
-0.9500775,0.7255757,0.2401623,-0.2372752,0.3713540,-0.2490671,0.7281080
-0.5586590,-0.3644934,-0.2427083,-0.2509763,0.9213505,0.0302652,0.5591090
-0.3382425,0.2413244,0.6877809,-1.0848833,0.6749632,-0.2787612,-0.1949325
