mass,coord_x,coord_y,coord_z,velocity_x,velocity_y,velocity_z
0.2386447,-0.3068176,-0.0186317,-0.6487110,-0.0128355,0.5583955,0.0686481
0.5047828,-1.0489824,1.2962979,-0.1904514,-0.6200264,0.9976788,-0.5450661
0.5401884,0.0497667,-0.0775736,-0.5318162,0.2754067,-0.7653162,0.9328840
-0.8478378,0.7317255,-0.1163172,0.2783902,0.9487821,0.1384497,0.2098835
-0.3983503,-0.0970542,0.4441300,0.4189250,-0.9316361,-0.5691322,-0.8427399
0.0555284,0.6144097,0.2375923,-0.1184925,-0.7497059,0.0233678,0.6423929
-0.3697323,0.4876015,-0.7014688,-1.2434446,0.9331098,0.4024113,-0.8278022
0.2085166,0.5843092,-0.9351484,0.1277424,-0.1055698,-0.0804603,-0.4658724
-0.1567878,-0.7286349,0.9803643,0.5874398,0.4267530,0.4727082,0.2851562
0.4951169,1.3499969,0.2765784,-0.3938761,0.8928392,-0.3316754,0.1109565
-0.8568667,0.5480631,-0.3213129,-0.2546704,-0.2872612,-0.1493238,-0.0561429
-0.3541514,-0.3018208,0.2266229,0.9618860,0.8901826,0.2211366,0.2150439
-0.2153872,-1.2599920,0.9957619,0.6641688,-0.8013344,0.4931825,0.0726868
0.6254187,-0.0993758,-0.2420279,0.4561261,-0.1305332,0.8002595,0.6711810
-0.2376940,-0.9512769,0.0498808,0.2448595,-0.8397235,0.5354868,0.6788404
-0.1269846,-0.7942126,-0.0079266,0.7054772,-0.3607494,0.7387522,0.3732293
-0.4705668,0.0101713,-0.7430038,0.2849812,0.1005651,-0.6625553,-0.0581291
0.2992307,0.7288851,-1.2992429,-0.5527581,-0.2034819,-0.6275992,-0.9548150
0.6659849,-1.0067168,0.4656181,-0.4048437,-0.3587555,-0.5014967,0.3337303
-0.1984789,-1.2559328,0.3302047,0.7712361,-0.5798467,0.6352681,0.1934005
0.0594038,0.0409748,-0.3559185,0.5402771,-0.6660910,0.1549028,-0.0971171
0.4344741,0.6538344,1.2744092,0.0628820,0.3229748,0.8593115,0.6583543
-0.8805072,-1.0661023,0.9134907,0.3923618,-0.5956274,0.4199052,-0.7862313
0.0456171,1.3946079,0.3275339,1.1079742,0.9523988,-0.4399304,0.5216746
-0.6274480,-0.5199845,-0.1440726,0.4423524,0.5693579,0.2817048,0.0207928
0.9032669,-0.0989145,1.3078927,-0.1265359,0.9289551,0.7684295,-0.9285540
0.2519299,1.0574667,0.9464691,0.4498729,0.8594534,0.4333396,0.1569004
-0.7361740,-0.2609287,0.3297535,0.3877338,-0.2283468,-0.0818320,0.1565814
-0.2759480,0.8150247,-0.1250785,-0.1391162,0.6735753,0.3933311,-0.4714403
0.2429332,-0.2691429,0.7858667,-0.1118291,0.1116436,0.4730283,-0.5160587
0.0405986,0.1760574,-0.8020198,-0.3754950,-0.1308011,-0.7148125,0.6639513
-0.2713477,0.5044123,-0.5833880,-0.3565609,-0.4282282,-0.8084792,-0.6980785
0.3434250,-0.0963480,0.0268821,-0.8504832,-0.4120736,-0.8632412,0.1640809
-0.7384983,0.1326523,0.8136379,0.3297530,-0.7948742,0.2419931,-0.3493650
0.3167692,0.1932609,0.4795578,-0.8176850,0.9564792,0.6899636,-0.3501036
-0.1743219,1.3219905,-0.6188020,0.3277343,0.6936781,0.1346993,-0.4531913
-0.7345501,0.0441746,-0.4976532,0.9470508,-0.5640911,-0.6927670,0.6763518
0.0238353,-0.0689669,-0.3930309,0.1802227,0.9740818,-0.4669268,-0.2102281
-0.8207924,0.5201105,0.2278984,0.9226507,-0.5099123,-0.4250169,0.8533448
-0.5534331,-1.1150031,-0.5882132,0.1855327,-0.7599022,-0.1829110,-0.1734245
0.9337759,1.0907923,-0.0155586,-0.3967233,0.2780085,-0.7778857,0.8081007
0.7139174,-0.4839832,0.1468951,-0.7507023,-0.0266607,-0.6751148,-0.9769105
-0.0525790,-0.3255289,-0.5605049,-0.0620687,-0.3669751,-0.7467318,-0.3773946
0.1231127,-0.1251497,-0.5344538,0.4906411,0.0931981,-0.0208085,-0.1580754
0.3332958,1.1703157,0.6894422,0.5002196,0.7480688,0.0418842,0.4662975
0.0260773,0.6606713,0.1538240,-0.0211319,0.7933459,-0.2411492,0.4777472
-0.2333148,0.5545833,0.1576855,0.6344744,0.9416946,-0.6863019,-0.1592652
-0.4252805,-0.2354248,0.9329860,0.8315879,0.3952178,0.9392904,0.2675116
-0.5115842,-0.2241372,-0.5015957,0.8661020,-0.2852377,0.7779363,0.0887833
-0.5371690,-0.6382701,-0.0301797,0.1033598,-0.9161810,0.8294789,-0.7710972
0.8771650,-0.0756373,0.8103918,-0.6771716,0.6720657,0.2074866,-0.6420437
0.6137604,0.0652602,0.0297066,-0.3683652,-0.9118489,-0.3379688,0.8863119
0.4833689,-0.1387768,0.2854536,1.3685312,0.5198034,0.2632599,0.7934961
-0.7654343,0.4717041,0.1009593,-0.7094504,0.8610166,0.4373600,-0.8136951
0.9448357,0.6944226,-1.0238639,0.5549271,0.8551686,-0.8781424,-0.5341492
