mass,coord_x,coord_y,coord_z,velocity_x,velocity_y,velocity_z
0.5111617,-1.1917921,-0.2944305,0.6254554,-0.5913428,0.7799113,-0.7490630
0.9955980,-1.3877240,1.1641475,-0.7614502,-0.9916768,0.8461382,0.1877843
-0.6392555,-0.3540415,-0.3575248,0.8785383,0.6393903,-0.2818093,0.1049701
0.1588600,-0.0640405,0.6320679,-0.9964258,0.0616159,0.5145876,-0.3914097
0.9844569,0.2828521,0.2906482,0.7434219,0.2578199,-0.9291582,0.4956057
0.6664771,1.3301882,0.9903525,1.0654410,0.9588683,0.4876224,0.8067327
0.9671915,0.6637729,0.3834656,-1.0950699,0.6600237,0.7778975,-0.8460106
0.2994139,-0.3032914,0.0758264,-0.7129494,0.4012399,-0.3662657,-0.3424459
-0.5371441,-0.7005445,0.2768300,-0.0812216,0.3022642,0.0213720,0.9429314
-0.4399160,0.0636970,0.5310763,-0.3291214,-0.0570331,0.1850798,0.8886362
-0.0981649,-0.8240666,0.5403104,-0.0324921,-0.9935371,-0.3101141,0.1969626
0.6664866,-0.5502797,0.1559076,0.1779878,-0.0361283,-0.3900886,0.4241745
-0.6348884,0.4396288,-0.7443361,-0.0343922,0.3919675,0.3478730,0.2752804
-0.3057683,-0.4000255,0.0465862,0.4947549,0.4614587,-0.3432511,0.4808769
-0.5955744,0.5990947,0.4019543,-0.1060957,-0.4854690,0.0648819,-0.8247128
-0.4790061,0.3660437,0.2338508,-0.7358293,-0.7774488,-0.2767982,0.1533810
0.1864229,0.1214929,-0.5928028,0.2412851,-0.4232412,-0.3407158,-0.6204981
0.9687264,-1.3046408,0.5912795,0.1215950,-0.6235979,-0.1270060,0.9172739
0.8378608,0.7155275,0.2819828,-0.4834399,0.3715715,-0.2323361,0.5485470
0.8861026,1.1262017,0.7718756,-0.7956160,0.5873137,0.0960841,-0.4054231
0.8098650,0.8954845,0.4107148,-0.2298009,0.1523991,-0.6744865,-0.4521776
0.7291579,-0.0192249,-0.2816226,0.3783051,-0.0080452,-0.4178934,-0.6391575
0.3683568,0.4475218,-0.3837494,0.4304696,-0.0151566,0.6762671,0.4485040
-0.6435850,-0.9178303,-0.1425066,-0.9326754,-0.7235231,-0.2791148,-0.3503860
0.8637906,1.1350971,0.2402652,0.5086281,0.6362553,-0.0078512,-0.3300566
-0.2113457,-0.0311077,-0.2096892,-0.8743386,-0.6975400,-0.8549100,-0.7843034
0.2944148,-0.6816555,-0.4961340,0.0972662,-0.8177028,-0.1453446,0.8689893
0.1671406,-0.4816509,-0.0252348,0.9065929,-0.0251462,-0.6854558,0.7660732
0.2513306,-0.0383711,-0.2543743,0.0095096,-0.1476012,0.6598781,-0.2112232
-0.5113460,0.1368716,0.2969635,0.6748683,0.9696892,-0.3235142,0.7951205
-0.7278508,0.0959622,-1.1955044,0.1812319,0.5487725,-0.4126438,-0.7706644
0.7310697,0.9284781,-0.6937652,-0.3909066,0.9729342,0.4158182,-0.5782342
-0.0522121,0.6132572,-1.0103973,-0.6437606,-0.2342081,-0.3964738,0.3142399
0.6181906,-0.7788792,-0.6161144,-0.7010794,-0.0845688,0.5617367,0.3841529
-0.1148795,-0.7318767,0.2743190,0.0191866,0.0597985,0.1900905,-0.2761663
-0.3914291,0.8871758,-0.0210836,-0.5414333,0.2194582,0.0514942,0.2378508
0.1923925,-0.9338506,1.0833436,-1.1901711,-0.8023251,0.8474556,-0.6607010
-0.0365333,-0.6918249,1.0318165,-0.5740917,-0.2856139,0.7565554,-0.3114981
0.6298174,0.5965495,-0.8013797,-0.1489588,0.5565146,0.2519282,0.6722075
-0.3836869,-0.9482487,-0.4293529,0.5071462,-0.7805346,0.3492105,0.5645245
0.4389236,-0.6652866,-0.4666293,-0.4829356,-0.1319829,-0.5380081,-0.2285035
0.0656919,-0.8103369,-0.0070373,-1.1654326,-0.2395707,-0.2356657,-0.3891840
0.4748155,-0.0595192,0.4853038,0.4144177,0.8391818,0.3719727,0.6195706
0.3956964,-0.3431392,0.6356879,-0.8695440,0.0659196,0.6878192,0.2368935
0.2853850,0.2558970,0.1033149,-0.0978788,0.4377345,0.6037934,0.3556247
-0.6942484,-1.2465973,-0.7539198,0.5717450,-0.6247672,0.2379167,0.4006022
0.1356622,-1.2361795,-0.8332133,-0.0319674,-0.4768593,0.3107362,0.7151104
-0.6376776,-0.1639865,0.1479103,1.1430333,0.3066099,-0.3735409,0.7700285
-0.6274704,-0.5100667,0.4110921,0.3490254,0.3513081,0.8083401,-0.6177768
-0.2109574,0.6510921,1.1703333,-0.1720870,0.4779187,0.8649693,-0.5337622
0.8531516,0.1554541,1.3059703,0.2884596,0.1051369,0.8782583,0.5992914
0.6282774,0.6248465,0.1389432,1.3649110,0.8717035,-0.3509172,0.7486187
0.1783134,0.5704519,0.2814312,0.6552225,0.5898203,-0.4744309,0.2087575
-0.0588716,-0.2930700,0.7553943,0.6426535,0.7460427,0.3288288,-0.1750348
0.2239615,-0.1578599,0.3702239,-0.3899236,-0.7033161,0.1580430,-0.9340732
0.4018207,-0.3510508,0.6550288,0.0404472,-0.7747041,-0.0203800,0.0206981
-0.9030007,0.5808254,-0.5867017,0.1883908,-0.0957552,-0.7120360,-0.1738443
-0.5059350,-0.1127456,-0.6521386,0.5178759,0.1474423,0.6258941,0.1653645
-0.1065149,-0.4710168,1.1310978,-0.7852728,-0.8514792,0.2815326,0.1945596
-0.5547953,-0.3224856,0.2233388,0.7855879,0.4758770,-0.0742955,-0.1228764
0.7011729,1.1723365,0.7313907,0.8349155,0.5340273,-0.3328615,0.0734850
-0.5617279,0.3394202,1.3669173,-0.3838972,0.7686356,0.9345539,-0.6324693
-0.0839220,0.3180328,0.7945089,1.2730666,-0.4848292,0.5232248,0.9270095
-0.3363084,-0.0730759,-0.1874034,0.0868572,0.2443333,-0.6179447,-0.0440782
-0.2797897,0.4143017,1.1984801,-0.9688396,0.2130843,0.7308670,-0.7804446
-0.2528883,-0.4254403,0.3893809,-0.2557556,0.3531079,0.1926811,-0.8822790
0.1217436,-0.0289238,-1.0056759,-0.5384849,-0.3123173,-0.9818531,0.8473846
0.2028534,0.2144360,0.7223770,0.8542665,-0.6538707,-0.1040369,-0.0245586
0.5904626,0.0709073,1.3135660,-0.8233005,-0.4142218,0.7644085,-0.2679441
0.7988626,0.9419169,-0.4260630,-0.0883467,0.8932810,-0.7553484,0.7313581
0.2463889,0.2196162,0.5162437,-0.9288894,-0.4354325,-0.6656693,-0.5940461
0.2522503,-0.2005978,-1.2327954,-0.8840705,0.8938494,-0.9722675,-0.6783512
-0.7600213,-0.4754472,0.4113166,0.4009986,-0.7982861,0.2284534,-0.8588861
-0.2125078,-0.2630693,0.2855603,-0.3474812,-0.5118625,0.8247811,0.1323290
-0.6185815,-0.6771850,-0.2799298,1.1257766,0.5067654,-0.2872339,0.9959397
-0.9286671,0.2468840,-0.7704889,0.7129266,0.3995743,-0.3447677,0.7786869
0.2934237,-0.0137052,-0.7009513,0.7153246,0.6066604,0.3974260,0.3638434
0.8083743,-0.0647501,0.1940208,-0.3130234,0.6187414,-0.6218728,0.1822212
-0.8931212,-1.1609201,-0.5963319,-0.9536504,-0.7276590,0.1782372,-0.8838955
0.7791064,0.8600536,-1.1309876,0.9374502,-0.0619000,-0.4860619,0.1740224
-0.6623257,0.5952381,-0.0207681,0.7133494,0.8521351,0.0530452,0.1645002
0.4587954,-0.5113520,-0.9550053,0.6986873,0.0763506,-0.9666988,0.8630362
-0.3049081,-0.7814046,0.2251611,-0.0528952,-0.3856633,0.3598075,0.2902679
-0.1133223,-0.7474318,0.6655812,-0.5761035,-0.5709521,0.5184169,-0.4837766
0.3671480,-0.8668833,0.5117238,0.8727822,0.2015253,-0.3570449,0.3359203
0.0536604,0.2692361,-0.4851968,-0.0977313,-0.8535287,0.0287644,0.7796254
0.2228218,0.2988123,0.4866197,0.7778548,0.4734939,-0.3120811,-0.2801155
-0.9121694,-1.1593878,-0.7815860,0.2946544,-0.4142289,0.4165249,0.6402924
0.0148191,-0.0814100,-0.4201035,-1.0746378,-0.0327033,0.8467615,-0.9132106
-0.8311780,-0.9174249,0.8842759,0.5899510,-0.8142832,0.9231304,0.7349381
-0.6678119,-0.5411251,0.5931762,0.7914706,-0.9860398,0.1572251,0.4729238
0.4874542,1.2915778,-1.2057129,0.3501818,0.8928704,-0.7970394,-0.4502069
-0.5213584,0.3966990,-1.1366136,0.9311734,-0.4455727,-0.6533988,0.8754277
0.5217240,-0.9650962,1.1546806,0.6470614,-0.3169206,0.3849269,-0.0869716
-0.1312038,-0.0619668,-0.7707680,0.0789817,-0.7400481,-0.8374699,-0.2440057
-0.7260878,0.4022048,-1.0602181,0.9296929,0.1648992,-0.5782737,0.3366511
0.0577697,-0.7532273,0.4247082,0.5513482,-0.7558275,-0.9234703,0.0298719
-0.2014002,-0.7686232,-0.1609419,-1.1742398,-0.3835063,-0.1324832,-0.9891302
0.2995731,-0.4673069,0.2098306,-0.6469547,0.5605010,0.5718646,0.3693537
0.8204530,0.7614701,-1.1975186,-0.4777688,0.0541499,-0.6457341,0.8557316
-0.7809508,-0.0236683,0.2317963,0.1834339,0.4006792,0.0788268,-0.1867699
0.6448517,0.4446000,0.7173034,-0.6746610,0.5784874,-0.2515983,-0.2362247
-0.8050188,1.0501000,0.1239166,0.8260158,0.8683623,0.6985432,0.6629236
0.4288633,0.2728084,0.1110897,0.4211565,0.0048026,0.1576251,0.3436816
-0.9410475,0.1558325,-0.1046890,-0.4445891,-0.7121167,-0.6082042,0.5548205
0.6885625,0.2836114,-1.0263740,0.7218464,-0.3740209,-0.7888474,0.7768657
-0.7955335,-0.2527092,-0.3017166,-0.1535513,-0.4245272,0.3152860,0.8940020
-0.5561649,-0.3440519,0.3515267,0.9337068,-0.7157629,-0.4107974,0.1220148
0.2890397,0.8761876,-0.2017487,0.6609889,0.2587186,0.6651093,0.6259937
0.5466019,-0.6793324,0.4552462,0.0194537,0.5275277,0.5488648,-0.4314215
-0.8464932,0.6198034,-0.7115139,-0.7633162,-0.2804283,-0.1139147,-0.2425790
0.2950445,-0.6910273,-0.7444026,1.0446693,0.2152007,-0.7916516,0.6115780
0.4994378,-0.4302594,-0.1667632,-0.6432875,-0.4556214,0.1992888,-0.8635304
0.8030972,-0.1749498,0.7341034,0.1421308,-0.0786967,-0.0567224,-0.4151365
-0.5511690,-0.8817784,0.4028848,-0.4175062,-0.7478402,0.4988863,-0.0396890
-0.0282685,-0.8218565,0.4023102,-1.2303966,-0.4136571,-0.6308451,-0.9943444
0.8015436,-0.2349701,0.2926465,-0.1542893,0.3750542,-0.6491738,-0.9105411
0.9194328,0.2573716,-0.2798752,0.7586445,-0.5854867,0.9883920,0.0722291
0.3358166,0.1435754,0.5623600,0.4781396,0.4238119,-0.1894653,-0.6130147
0.6759717,-0.8433815,0.3798107,-0.3950571,-0.3056074,0.0650283,-0.0855207
0.2807356,-0.0599737,-0.3111808,-0.2260906,-0.9883136,-0.4626315,-0.6167394
0.3867406,-0.3926505,-0.6779550,0.3205246,-0.5616902,-0.3013518,0.0287033
-0.1471769,-0.0036052,-0.5200535,-0.3247174,0.6187096,0.7580252,0.9732873
0.0425216,-0.4924499,-0.2859431,-0.0984086,-0.1220191,0.7075690,0.3661966
0.5723735,-0.6240121,-0.6189200,0.3208031,-0.7932196,0.2008109,0.9353882
-0.7815331,0.5513664,-0.7856683,0.5608973,-0.3736260,-0.2086316,-0.0886192
0.0646838,0.0785449,0.4605918,0.4705794,-0.8229434,-0.9589833,-0.8938533
0.7957662,0.4828423,-1.2007138,0.1166784,-0.6323982,-0.5602933,0.5567812
0.2455826,-0.8927876,0.0248047,0.1534886,-0.0801270,0.2036538,0.6710651
0.1266534,-1.0242119,1.0690033,0.3202845,-0.8573560,0.9251022,-0.0496722
-0.2309820,-0.6802856,1.2626034,1.2093064,-0.7935128,0.8017927,0.7512087
-0.6164563,1.1637342,1.3257517,-0.8118923,0.6418513,0.9367894,0.0175978
-0.9905470,-0.8616185,-0.1769431,-0.2084686,-0.4762282,0.4973568,-0.9270083
0.4436449,-0.2462514,0.9193124,0.0280080,0.1054752,0.3505102,0.9154187
0.2481192,0.7716542,-0.2705262,-0.5574436,0.9920831,-0.2725450,0.8508390
-0.8014297,-0.7847230,0.8317492,-0.5371738,-0.6279429,0.4594032,-0.2385761
-0.9860916,0.7825376,0.4557229,-0.8374409,0.7726886,-0.6465993,0.2783971
-0.7035395,0.6266410,0.3991113,0.3953074,-0.4482321,0.0954456,-0.6895963
0.6572431,-0.1932602,-0.7283923,-0.1333879,0.7215685,0.0915688,-0.0775005
0.7136515,0.4931592,-0.5389688,0.6593908,-0.6517285,-0.6246136,-0.5056642
-0.2796714,0.9502795,0.2731508,-0.3869646,0.2309821,0.0347815,-0.2424017
0.0036707,0.5076522,-0.7703133,0.3202493,0.2389395,0.3873842,0.0402366
0.7907075,-0.5527780,0.6388713,0.1246073,-0.0712143,0.5764627,-0.6466872
-0.3496458,-0.5884412,-0.1996121,-0.9978809,-0.5129446,-0.9508490,-0.7237725
-0.1646731,-0.9457983,-0.7162756,0.2006014,-0.7406732,-0.9736771,-0.7101076
0.4903088,-0.2142524,0.0892337,-0.1089654,-0.5507135,0.0834861,0.7941107
0.6882260,-0.5522802,-0.5731590,0.4423750,-0.0463000,-0.8150125,-0.0731160
0.8824857,0.4761913,0.0582016,-0.5187368,-0.5705183,-0.4439907,-0.1031543
-0.0834629,-0.3799907,0.6448916,0.9056231,0.0296977,0.9436363,0.3075194
0.2890244,0.9854923,0.4198638,-0.0840105,0.0310637,-0.3550975,0.2733127
0.4803501,0.3280181,0.5183086,-0.0076689,-0.8007413,0.9017706,-0.3524903
0.1529588,-0.4891371,0.5016879,0.3195868,0.8482082,-0.1454094,0.5682844
-0.7223101,-0.0815200,-0.2157676,0.1672723,-0.9842398,0.6382033,-0.0539090
0.0454577,0.8577376,-0.3208780,-0.6086103,0.5517988,0.8510221,0.1138154
-0.4171374,-0.8919199,-0.3855964,-0.8208920,-0.7756869,0.4545515,0.2317889
-0.5764282,0.5778614,1.1061436,0.3825174,0.4430799,0.4536923,-0.3880250
0.2912881,-0.3322750,-0.9970465,0.4505800,0.7188828,-0.3546105,-0.2367949
0.7346430,-0.2836916,1.1907485,-0.1626080,0.8654324,0.9629065,0.1145829
0.4172312,0.4688564,-0.9638386,-1.4682556,-0.6901467,-0.3844736,-0.9366935
-0.4658335,-0.7167222,0.3822925,-0.2751274,0.4263998,0.1743940,-0.4657313
-0.1305201,-0.4037292,0.3094953,-0.4743591,-0.0636308,0.3265032,0.7297462
-0.3447480,0.5996348,-0.9059260,-0.5251058,-0.7445146,-0.7977526,0.1699958
-0.8790823,-0.3453041,-0.9589331,0.8072699,0.9790826,-0.4870229,0.5382427
-0.7110641,0.2277943,0.5498719,0.2135226,0.1985813,-0.1033554,0.7808406
-0.3750188,-1.0793976,-0.4542147,0.8220752,-0.3008751,0.4613531,0.6552292
0.6354941,-0.3322695,0.8239394,-0.8689346,-0.2402511,0.8779267,-0.3193588
0.0152342,-1.2971597,0.4182441,-0.0266975,-0.7546719,-0.8647844,-0.3256990
-0.7755893,0.0365408,-0.3804102,-0.3184282,0.7766962,0.8140929,0.3364490
-0.0247225,-0.3983748,0.3334889,0.6476177,-0.2182239,0.4323989,0.0947199
0.4809010,0.2345562,-0.6825891,0.3199658,0.6816082,-0.8650755,0.4071413
-0.5586429,-1.4406388,-0.4430068,0.2529626,-0.9069747,0.9384196,-0.4072567
-0.6616466,-1.0654522,0.5068383,-0.3991798,-0.2781721,0.4795880,0.0761107
-0.5014759,-0.2041101,-0.3225155,0.5108321,-0.9955816,0.5298493,0.0740604
-0.2138055,0.3902484,-0.8718551,-0.5411593,0.8560003,-0.0812705,0.3834907
0.5376085,0.0869067,-0.2701608,1.1967431,0.0665052,-0.1215854,0.4355570
0.1595305,-0.2379313,-0.8240262,0.0282081,-0.1095307,0.2953446,-0.9393519
0.6122972,-0.6907606,0.4114182,-0.5968686,-0.9313864,0.5493186,0.5846229
-0.9269679,-0.4001240,-0.4275855,-0.0776123,-0.9585839,-0.1725363,0.1263222
0.8974164,0.6461170,-0.3399641,0.6420199,-0.2001529,0.3004448,0.4139905
0.8663523,-0.8232923,-0.2115287,-0.2122339,-0.0043064,-0.1221522,-0.4762332
0.8861629,-0.8527446,-0.0549983,0.8030995,-0.0518749,0.7211736,0.6092814
0.0167388,-0.0546779,0.6201978,0.5642695,-0.6503400,0.8525876,0.9489975
-0.6089239,-0.6068259,0.3678859,-0.3497489,-0.5737556,0.5851324,0.7235174
0.2260915,-0.0822046,0.6310354,-0.3483927,0.0644367,0.9870554,-0.8816734
-0.9398698,-0.1160488,-0.2446519,1.1686714,0.0380956,0.2265083,0.4447533
0.9862207,-0.4432311,-0.3219961,-0.4506752,-0.7818260,-0.7520611,-0.9072696
-0.4321660,-1.0091845,-0.8997494,0.0826116,-0.2194222,0.1170474,0.2474027
0.2068223,-0.0039416,-0.4748660,-0.3044075,0.5877570,-0.8915719,0.5253575
-0.3478063,-0.9243231,0.2865727,-0.4583674,-0.0396132,-0.7142224,-0.3413829
0.9984823,0.2422694,-0.8179277,0.9785340,-0.5400324,0.1574049,-0.0123373
-0.3218584,0.6582792,0.1414536,-0.1515814,0.5058705,0.1221209,-0.7951142
-0.7135518,-0.7901572,0.1638929,0.9563628,-0.0586519,-0.5767914,0.9261842
-0.4708949,-0.6548036,0.4991555,0.6281101,-0.3728798,0.0952259,0.8936228
0.5875069,0.3276484,-0.6199551,0.8713345,-0.1067107,-0.3443899,0.5706924
0.3532568,0.9221958,-0.1222714,-0.8299134,0.2183589,0.6387480,0.2773741
-0.2757707,-0.2391125,0.4495340,-0.2373485,0.0000372,-0.0654517,-0.4960519
0.9413853,0.8024527,-0.1290306,-0.2036154,0.8893936,0.8816741,0.6517892
-0.4834862,-0.3441485,0.0942374,-0.5509757,-0.6420966,-0.9023484,0.6900100
0.2511927,-0.4635994,0.6702309,-0.5776268,-0.4337233,0.8190573,-0.3641520
0.7846357,0.0671428,1.1109619,-0.2313632,-0.7813257,0.3954821,0.5195426
0.2187115,-0.3260755,-1.2496957,0.4753905,0.6877873,-0.5463771,0.6305871
0.5771809,-0.5086045,0.1962704,-1.3074499,0.3121969,-0.1722118,-0.8022848
0.6701002,0.2647906,0.9619389,0.1841643,0.6787015,0.1484274,0.5257425
-0.7550218,-0.3198703,-1.3010021,-1.2011456,-0.5747099,-0.9251873,-0.4615213
-0.3560356,0.8704565,-1.4012210,0.8740634,0.8003250,-0.9184881,0.0227727
0.4881123,-0.5296496,0.1212279,0.1447872,-0.1295684,0.9357362,0.1589878
-0.8173715,0.1080064,0.4789163,0.7397392,0.6889641,0.2444280,-0.2259783
0.3676655,-0.4269745,-0.9695594,0.9337727,0.3603402,-0.5386453,0.6422576
0.7856303,-0.9606016,-1.1998856,-0.9242690,-0.9935379,-0.7612425,-0.7077293
0.8067871,-0.7520282,0.7992447,-0.0250041,-0.1445959,0.9684033,-0.6398074
0.7258357,0.7379706,0.4571219,1.2890584,-0.3323362,-0.1241167,0.7611929
-0.6433722,-1.1231066,-0.5472961,0.8927630,-0.4868332,-0.1650212,0.3369372
0.8735070,0.7125834,0.0591601,0.2035037,0.8325009,0.1599309,-0.9112678
0.8389630,0.7581670,-0.2709745,0.6160761,0.7189579,0.6960464,-0.0593504
-0.4256380,0.9487429,0.2108538,-1.0954698,0.5685891,-0.1799775,-0.7913381
-0.7637472,1.1040151,0.7223882,-0.7485318,0.8162172,-0.4949306,-0.6828259
-0.6706160,0.1582391,0.4707645,-0.3660953,-0.3636184,-0.3666941,0.8620285
-0.5311174,0.8892004,0.6166438,-0.2153562,0.1919254,-0.6682365,0.9535956
-0.0891168,-0.6260599,-0.5082112,0.8779653,0.6922594,-0.8049126,0.7854428
0.2608485,-0.1293821,1.4760857,0.0420925,-0.2889842,0.9639596,-0.9100180
-0.4727670,-0.1264328,-1.0622100,-0.1136291,0.8090770,-0.9387327,0.0595081
-0.5545413,-0.5615212,-0.1423149,0.0254346,-0.5121899,-0.1277028,0.2221868
0.6797355,0.3199962,-0.2892038,-0.8714487,0.2318705,-0.9299723,-0.9241361
-0.0758700,-0.5947723,1.2890118,-0.4739816,0.2802252,0.8554115,0.6820799
0.9912410,0.4635703,0.3616715,-0.2939800,-0.7116000,-0.8207820,0.3750910
-0.9025230,-0.7919843,-0.3873330,-0.2284254,-0.0649414,0.3561356,0.4572769
0.4228687,-0.5553216,0.1070868,0.4492157,0.4324936,0.8552462,0.6932230
-0.3356359,0.5204688,1.0842822,0.9752299,-0.8096110,0.6303936,0.7734727
0.4706141,0.6383931,0.5693593,0.9520199,0.3051763,0.2276145,0.9803290
0.5935763,0.7304916,0.7504290,0.3080480,0.6473179,0.7900192,-0.7660109
-0.4176236,0.3334491,0.3766311,-0.9408306,0.3745877,-0.6292703,0.1078494
-0.1929188,-1.1983988,-0.4138485,0.5014145,-0.8487503,-0.4298408,0.0599394
-0.6583613,-0.4562675,-0.5221058,0.9493077,0.6863581,-0.7110354,0.2741079
-0.0084656,0.4782853,0.0593658,-0.7768084,-0.0765884,-0.3901429,-0.7238361
-0.4292706,-0.3271075,-0.8891385,0.2322817,0.5460311,-0.7985810,0.1583511
-0.0793812,-0.5287888,-0.7001647,0.8272725,-0.2018754,0.0672727,0.1991453
-0.0506257,1.0564253,-0.6946679,0.3426455,0.8379848,0.0924969,0.1032658
0.5243428,0.3304816,-0.3067217,-0.4336288,-0.1019594,0.6318107,0.1009878
0.8214523,-0.9375603,0.8208040,-0.3351749,-0.3584558,0.8873047,0.5452875
-0.8124247,-1.0808396,-0.3114414,0.0261412,-0.3391275,-0.0301611,-0.1641058
0.4589970,-0.6256155,-1.3178976,-0.2419371,0.6745436,-0.7058756,0.6993843
0.5125283,0.2706619,-0.1073380,0.3132454,-0.2319173,0.1800238,0.5527482
0.6661233,-0.1614142,-0.8308200,0.9274548,0.0535023,-0.9691123,0.8797572
0.6950465,0.4216501,-0.0106136,0.8780293,-0.9930838,-0.8713169,-0.0091840
-0.3322114,0.1663388,1.2575862,-1.1056367,0.1356337,0.8617498,-0.4648430
-0.1898227,-0.5728771,-0.7468622,-0.4975059,0.5424953,0.0371914,0.3595767
-0.6894220,-0.7682592,0.1953554,1.2088379,0.0290498,0.5660610,0.4642767
-0.9174479,0.8545182,0.2285735,1.1077091,0.5151411,-0.2309216,0.6602205
0.5220573,0.3959034,-0.6100907,-1.1518377,0.9962838,-0.5222534,-0.6833684
0.1319175,-0.9128190,-0.1050466,0.5744951,-0.5046295,0.0863297,-0.7351996
-0.9621342,-1.2061105,0.3927289,-0.9889842,-0.6592637,-0.4632978,-0.6748550
0.3697860,-0.5473814,0.8561491,0.5673065,0.6997119,0.1334555,0.2299367
0.2148530,0.8026813,0.1607541,-0.2997122,-0.1997044,0.5411936,-0.0732437
-0.2034207,-1.3018399,-0.2090240,1.3637949,-0.6415633,-0.9048236,0.8705916
-0.1461928,0.3340196,-0.4847236,0.0117313,0.3050272,0.7597692,0.2401167
0.6457635,-1.0039121,0.7426034,-0.2505068,-0.6007655,0.3546834,-0.5321124
-0.9010536,-0.8165242,0.4918159,-0.1608457,-0.6093271,-0.4120185,-0.9492902
0.1909685,-1.2967665,-0.4121068,1.4455680,-0.8518846,-0.7791459,0.9160446
-0.4934479,-0.4352006,1.2476497,-0.0136245,0.4975367,0.9220282,-0.7479677
-0.1974361,1.1709311,0.5208546,-0.3197342,0.9782689,0.0574107,0.4638770
-0.6224967,-0.6377890,1.2465606,-0.1284254,-0.0997668,0.6295890,0.7902491
0.2909061,-1.1090569,0.7501722,-0.7834136,-0.6532544,-0.1815748,-0.5305775
-0.5051390,0.2169341,-1.0284812,-0.3177007,0.3553098,-0.8278967,-0.6382276
-0.1471536,-0.5179048,-0.8332183,0.2072788,0.7759290,-0.8940464,-0.8962622
0.7541978,0.4510939,0.8173045,-1.0642233,0.5754585,0.4993793,-0.3918492
-0.5243082,0.3022374,-0.9819195,0.3908349,0.3465388,-0.7606410,-0.7515274
0.6932844,-0.3936839,-0.2304236,-0.7170744,-0.9029365,0.1033622,0.1895585
0.4523733,0.4602637,0.1338986,-0.2144651,0.3695971,-0.8348646,0.9606301
0.1455261,-0.5116848,-0.6196412,-0.0845636,0.4344535,0.6319826,0.0314250
0.0099120,-0.2384731,0.1585633,0.6117036,-0.7396699,-0.9620242,0.2522017
0.6068689,-0.5551047,0.1099586,0.5443026,0.3351189,-0.7814307,0.4882985
0.4321824,0.1206302,-0.7075496,-0.0205566,-0.4026031,-0.7708122,0.1897755
0.9669939,-0.7729691,0.2577922,-0.3813581,-0.3345876,0.2147733,-0.9877561
-0.9001341,0.3358149,-0.1147088,-0.0925312,0.9781178,-0.3167553,-0.4046183
-0.7615521,-0.2795022,1.0217124,0.9180524,-0.0014448,0.3482577,0.1454700
-0.6663259,0.5112068,-0.2104190,0.5910629,-0.1112417,0.3116255,-0.3495878
0.4861553,1.0083820,0.8354847,0.2359841,0.9351367,-0.0094069,-0.4343308
-0.3994509,-0.7685715,-0.1112960,0.1055114,0.0521224,0.6215820,0.8101928
0.0302402,-0.6821497,-0.9678455,0.3256910,0.0260472,-0.7468420,0.1140049
-0.9753975,0.6855356,-0.7939041,-1.0796565,0.1682425,-0.1067567,-0.8758668
-0.9429992,-0.4222895,-0.4180879,0.5413083,0.7456822,-0.3852671,-0.0036948
0.6808189,1.0106734,0.1319180,-0.7277396,0.8106924,-0.8601124,-0.0182170
-0.1371852,0.2946185,-0.1092488,0.9739266,-0.9337037,0.1975504,0.1617430
